location,career_level,experience_level,education_level,employment_type,job_function,company_process_time,company_industry,Salary Level
4,2,5,9,4,37,23,7,2
4,4,2,16,4,8,19,29,1
4,3,1,8,4,54,28,3,0
4,3,1,18,4,41,30,50,0
4,3,2,8,4,41,29,28,0
4,4,2,18,4,12,22,47,1
0,3,1,15,4,54,30,34,1
4,3,3,15,4,54,13,28,0
4,2,5,10,4,0,28,7,2
33,3,2,15,4,41,28,7,1
4,2,3,10,4,25,20,16,2
33,1,1,15,4,0,26,19,1
9,3,2,4,4,7,29,21,2
32,3,1,8,4,37,29,30,1
4,3,1,18,4,10,29,53,0
4,1,1,13,4,19,27,18,0
4,3,2,10,4,57,21,50,1
4,3,3,9,4,53,27,22,1
20,3,5,8,4,12,29,28,2
4,3,2,9,4,12,1,20,2
4,2,3,10,4,37,29,31,2
4,2,6,11,4,28,29,29,2
4,3,2,4,4,56,29,18,1
4,3,3,9,4,39,29,30,1
33,3,1,8,4,56,8,12,1
4,2,5,9,4,3,29,20,2
0,3,1,6,0,41,19,30,1
4,2,3,9,4,14,28,45,2
9,1,1,3,4,41,21,41,1
32,1,1,3,4,41,29,57,1
4,3,3,16,0,12,15,29,2
4,3,2,15,4,0,29,44,1
4,3,1,9,0,57,28,53,0
1,0,5,9,4,37,12,15,2
8,2,3,9,4,56,29,3,2
33,0,1,8,4,58,29,28,2
4,3,1,6,4,56,29,51,0
0,3,1,9,4,12,5,20,2
9,3,2,3,4,15,29,30,2
4,1,1,9,4,38,26,41,1
3,4,1,15,4,57,29,34,1
4,4,5,9,4,1,29,48,2
4,1,1,8,2,34,13,50,0
11,1,1,8,4,41,29,28,0
0,3,1,15,4,41,29,57,1
4,4,5,15,4,0,29,57,2
20,4,3,8,4,0,29,28,1
4,4,2,16,4,66,29,45,1
7,3,1,8,4,41,24,0,2
7,3,2,16,0,37,29,57,2
25,2,3,9,4,21,29,0,2
4,3,2,9,4,13,26,29,2
7,3,2,15,4,12,29,17,2
7,2,1,10,0,17,29,18,2
7,1,1,9,4,39,3,41,2
10,3,1,15,0,38,28,2,1
7,3,2,16,4,59,5,29,2
1,2,2,9,4,41,26,22,2
4,3,2,9,4,57,29,22,1
4,4,5,9,4,5,8,48,1
9,4,2,15,4,14,29,24,2
4,3,1,8,4,41,24,29,1
4,4,7,9,4,10,30,23,2
1,1,1,18,4,1,29,1,1
4,3,1,15,4,18,20,18,1
4,4,3,18,4,41,28,28,1
10,3,1,8,3,34,4,30,1
4,2,5,9,4,57,29,29,2
32,3,1,9,4,41,25,7,1
4,3,2,18,4,14,29,21,2
7,2,10,9,4,59,29,30,2
33,3,2,16,4,35,29,28,2
27,3,1,8,3,3,23,41,2
9,3,1,9,4,54,7,50,1
4,3,2,18,0,42,29,50,0
4,3,1,3,4,41,29,50,0
33,3,1,18,4,12,29,24,2
4,3,1,15,4,19,19,40,1
4,3,2,13,4,28,29,3,1
31,4,4,16,4,42,16,41,2
9,3,1,18,4,12,27,40,2
4,4,5,9,4,35,29,18,1
4,3,1,8,0,34,29,57,1
4,3,2,13,4,41,29,30,1
4,3,2,10,4,22,26,50,1
4,3,10,9,4,7,27,23,2
4,3,2,15,4,42,14,21,0
15,4,3,13,4,7,29,0,2
10,3,1,3,4,39,20,7,0
0,3,4,13,4,0,26,20,2
4,4,5,9,4,61,30,21,1
7,4,3,10,4,18,27,47,2
8,4,2,18,4,21,29,0,1
4,2,12,9,4,61,25,29,2
9,3,2,9,4,0,29,30,2
19,3,3,3,4,39,23,22,1
4,4,2,9,4,37,21,50,1
20,4,2,8,4,12,29,28,2
4,3,1,8,4,36,16,50,0
4,3,2,15,4,19,25,18,1
4,0,10,10,4,2,29,29,2
4,4,2,4,4,9,22,28,0
4,3,1,3,4,42,29,47,1
4,2,1,18,4,5,30,48,1
4,2,3,18,4,41,13,57,2
4,1,1,9,4,12,27,23,1
8,3,1,8,4,26,12,20,1
0,3,2,15,4,39,28,7,2
11,3,5,16,4,13,29,45,2
9,3,1,15,4,41,3,1,2
9,3,1,6,0,41,9,28,1
17,4,2,8,4,9,24,28,1
4,3,1,18,4,34,29,28,1
4,3,2,16,4,12,29,29,2
10,3,1,3,4,3,29,29,1
4,3,3,15,4,7,22,21,1
4,3,3,9,4,54,10,20,1
4,3,1,9,4,26,24,41,1
7,3,3,3,4,41,21,3,2
6,1,1,9,4,37,16,2,1
7,4,3,18,4,7,29,21,2
4,2,5,16,4,10,19,29,2
9,3,2,9,4,23,29,57,2
28,3,1,9,4,0,19,24,1
9,3,1,15,4,41,29,30,1
4,3,3,10,4,10,29,19,1
0,3,1,18,3,32,29,39,0
4,3,1,9,4,12,17,20,1
4,3,1,15,4,12,4,20,1
4,3,2,15,4,40,29,21,1
4,3,1,18,4,44,30,50,1
7,2,5,18,4,52,4,29,2
4,3,1,9,4,0,29,20,1
7,3,3,15,4,1,30,21,2
8,3,1,15,4,10,29,53,1
4,1,1,6,4,14,29,33,0
4,3,3,15,4,10,18,20,1
7,3,1,9,4,33,28,39,2
9,1,1,8,4,41,29,50,2
1,3,1,18,4,33,29,30,1
9,2,5,18,4,41,29,30,2
1,3,1,8,4,26,10,40,1
4,3,2,15,0,56,29,30,1
4,3,2,9,4,12,29,23,2
4,3,2,4,4,54,29,24,0
9,3,3,18,4,4,15,15,2
1,3,1,9,4,57,5,30,1
6,3,1,18,4,59,29,50,2
4,3,1,15,4,10,26,8,1
9,3,1,9,0,57,28,57,2
13,3,2,18,0,41,26,43,1
4,3,1,9,4,4,29,36,0
9,4,2,9,4,23,15,28,2
1,3,2,15,4,7,22,21,2
7,3,2,9,4,61,13,20,2
10,1,1,9,4,38,26,41,2
33,2,2,18,4,59,28,48,2
4,3,2,3,0,41,16,21,1
1,2,5,13,4,34,29,30,2
17,3,1,4,3,9,29,28,0
4,3,1,8,4,39,28,7,1
8,2,3,18,4,22,29,52,2
4,1,1,9,4,12,29,57,0
9,3,1,4,4,41,7,50,1
33,1,1,9,4,37,16,2,1
4,2,1,9,4,54,29,30,1
9,4,2,18,4,1,29,22,2
4,4,2,18,0,0,29,30,1
4,2,2,13,4,41,14,50,2
4,3,2,15,4,57,14,42,1
4,2,3,9,4,28,24,55,2
7,3,2,18,4,54,29,57,2
4,3,2,18,4,34,7,18,1
4,4,2,9,0,55,20,30,1
9,3,2,15,4,0,2,12,1
25,3,1,3,4,15,29,28,0
4,3,3,9,4,28,28,55,1
7,3,5,9,4,54,28,50,2
9,4,3,9,4,21,14,30,2
33,2,3,9,4,28,24,55,2
9,3,4,9,4,38,14,2,2
4,3,2,18,4,12,24,20,2
7,1,1,6,4,53,29,24,1
4,3,1,8,0,41,26,57,0
27,3,1,18,0,35,21,50,1
4,2,3,10,4,41,13,57,2
4,3,1,9,4,32,28,39,1
4,0,5,9,4,12,29,28,2
4,3,2,8,4,41,29,30,1
25,3,1,15,4,38,14,2,1
10,3,1,3,4,3,29,29,1
4,3,1,9,4,54,12,36,1
4,3,1,3,4,15,27,57,0
13,4,5,9,4,37,26,29,2
9,3,1,9,4,14,29,24,1
4,3,1,9,4,56,29,57,1
21,2,3,9,4,37,20,18,1
4,2,10,10,4,57,29,46,2
9,4,3,15,4,7,29,57,2
4,2,1,9,4,9,29,28,0
4,3,2,15,4,57,16,50,0
4,1,1,6,4,34,29,50,0
8,2,3,18,4,21,29,30,2
4,3,1,15,4,37,28,36,1
7,3,2,3,4,21,29,30,2
10,3,1,3,4,3,29,29,1
16,3,1,2,4,33,29,39,2
33,3,3,18,4,17,29,28,2
4,3,1,15,4,57,2,23,1
1,3,2,10,4,12,29,11,2
4,3,1,15,4,53,29,24,1
4,3,1,9,4,0,4,20,1
4,3,2,10,4,10,20,29,1
2,4,1,9,4,56,24,30,2
28,3,1,8,4,41,16,41,1
1,3,2,16,4,12,2,20,2
33,2,5,10,4,1,29,30,2
1,3,1,3,4,56,29,57,0
33,4,3,13,4,37,29,28,1
9,3,2,3,0,41,12,28,1
1,3,1,9,4,12,1,11,1
7,4,3,10,4,39,19,29,2
4,3,1,8,3,41,29,51,0
4,3,1,9,4,34,29,47,1
4,3,3,9,4,0,24,2,2
4,2,1,9,4,42,29,39,1
4,3,1,9,4,37,25,50,1
0,3,1,3,4,9,29,29,1
4,2,3,8,4,23,29,57,2
1,3,3,18,4,56,29,24,1
11,3,1,3,4,62,27,53,0
27,3,1,15,0,37,13,36,1
8,2,8,15,0,21,29,30,2
33,3,2,18,4,30,29,28,1
4,3,1,15,4,54,7,19,1
4,3,2,18,4,56,29,24,1
1,3,1,15,4,53,3,12,1
4,3,2,15,0,41,26,39,0
4,1,1,6,4,10,29,57,1
4,3,2,18,4,11,29,55,1
4,3,1,11,4,57,5,29,2
1,4,5,8,4,28,7,37,2
4,1,1,10,4,26,18,41,1
1,4,2,9,4,0,28,41,2
1,3,2,14,4,10,29,24,1
9,3,1,15,4,0,29,57,2
1,3,1,3,4,41,29,24,1
0,2,2,15,4,37,29,50,2
4,3,1,13,4,10,29,20,1
7,3,5,18,4,9,16,28,2
0,3,3,15,4,12,9,23,2
0,3,1,9,4,12,29,6,1
4,3,1,8,4,56,29,51,0
4,3,1,6,4,22,29,9,0
9,3,3,9,0,56,29,57,1
9,3,3,16,4,33,6,39,2
4,3,1,18,0,12,14,20,1
7,3,1,9,4,39,29,57,2
7,4,5,3,4,21,29,52,2
7,3,12,10,0,33,29,39,1
4,3,1,8,4,41,29,29,0
4,3,2,15,4,57,3,57,1
11,4,2,18,4,37,23,22,2
1,2,3,9,4,0,23,48,2
4,4,2,3,4,59,29,30,2
4,4,1,9,4,56,29,48,1
4,3,1,15,4,21,29,30,0
4,3,1,6,4,10,29,43,1
4,4,2,13,4,0,12,7,1
9,4,2,9,4,33,29,30,2
4,2,3,9,4,34,24,40,2
4,2,2,9,4,36,13,34,2
4,3,1,9,4,34,29,50,1
4,1,1,9,4,10,29,18,1
4,4,5,18,4,28,21,55,1
4,4,4,15,4,1,22,22,2
20,0,5,8,4,57,29,28,2
7,3,2,15,4,24,29,30,2
4,1,1,3,0,9,29,28,0
1,3,5,10,4,31,29,47,2
3,3,2,9,4,12,25,20,2
4,3,2,9,4,12,28,24,2
1,3,1,6,4,14,29,57,1
20,3,3,8,4,12,29,28,1
20,3,5,8,4,12,29,28,2
7,3,2,13,4,47,30,24,2
16,2,5,10,4,5,29,48,2
4,3,2,18,4,41,29,31,1
4,3,2,15,4,38,27,41,0
4,3,1,9,0,57,22,48,0
7,4,3,15,4,41,27,3,1
4,3,3,18,4,0,29,31,1
1,3,2,15,4,35,28,28,2
1,1,1,3,0,41,28,50,1
7,3,3,10,4,14,24,50,2
20,0,3,9,4,9,29,28,2
4,3,1,9,4,39,28,55,2
4,3,1,18,4,41,29,28,0
23,3,1,18,4,59,29,3,1
1,3,1,6,0,24,23,30,1
7,4,5,16,0,56,14,48,2
4,3,1,3,0,35,29,7,0
4,4,3,9,4,52,29,50,2
7,3,2,8,0,28,29,55,2
7,3,1,18,4,12,4,20,2
4,3,1,9,4,12,19,23,1
9,3,1,18,4,52,29,34,1
7,3,3,9,4,0,30,21,2
4,2,10,18,4,28,28,50,2
4,3,2,18,4,12,29,24,1
16,1,1,3,0,9,26,29,1
4,1,1,8,4,13,3,22,1
4,3,1,18,4,22,30,30,1
4,3,1,9,4,0,7,17,1
10,3,2,15,4,7,29,0,2
7,2,5,16,4,24,19,29,2
4,3,3,18,4,10,29,53,1
1,3,3,8,4,41,28,30,2
7,3,1,15,0,10,29,41,2
1,3,1,15,4,34,6,28,1
4,3,1,8,4,42,16,41,0
33,4,2,18,4,21,1,47,2
9,3,2,9,4,62,7,18,2
4,3,1,15,4,56,7,53,1
7,3,3,18,0,0,29,30,2
4,2,10,10,4,39,19,29,2
7,1,2,13,4,0,21,28,2
9,1,1,18,0,3,28,29,1
9,3,3,9,4,12,28,57,2
10,3,1,8,3,34,4,30,1
1,3,2,15,4,13,29,57,2
4,1,1,9,4,0,16,2,1
27,4,3,9,4,55,29,46,1
4,3,2,16,0,12,12,22,2
9,2,1,18,4,61,29,30,2
4,0,15,10,4,39,29,22,2
4,2,1,8,4,37,29,28,1
4,3,1,8,4,12,16,20,1
33,3,1,4,4,56,29,30,1
4,3,1,6,4,21,29,57,1
4,3,1,18,0,49,25,29,1
4,4,5,9,0,57,29,28,1
9,3,2,16,4,0,19,29,2
4,2,4,9,4,10,2,23,2
9,3,1,8,4,54,29,30,1
4,3,1,9,4,12,14,20,1
1,1,1,9,4,37,16,2,2
4,3,2,9,4,57,29,30,1
7,3,1,9,4,5,29,50,2
4,3,2,15,4,54,15,30,1
4,3,3,3,0,15,29,30,0
4,3,1,3,0,9,29,28,0
4,3,1,15,4,41,28,18,1
7,3,1,8,4,37,26,22,2
7,2,5,9,4,37,28,31,2
4,4,3,15,4,36,26,30,1
4,3,1,4,4,41,29,7,1
4,2,3,15,4,41,26,24,2
22,3,1,9,4,18,29,5,1
4,3,1,18,0,26,25,29,1
7,3,2,16,4,13,19,29,2
4,4,2,9,0,34,29,8,1
4,4,5,13,4,7,29,21,1
4,1,1,9,2,24,21,18,1
7,3,2,8,4,0,29,57,2
4,3,2,9,4,37,17,47,1
2,3,1,9,0,42,29,29,2
4,1,2,18,4,10,26,23,2
4,3,2,15,4,19,29,18,0
9,3,1,15,4,0,7,53,2
0,2,3,9,4,22,29,50,2
1,3,2,3,4,9,29,28,0
7,3,2,15,0,12,29,11,2
7,3,2,18,4,19,29,5,1
7,3,3,18,4,12,15,30,2
7,2,3,8,0,37,29,55,2
33,2,3,18,4,21,29,30,2
1,2,3,18,4,37,29,51,1
4,3,3,6,4,9,29,28,0
4,3,5,10,4,12,18,20,2
7,3,2,15,4,38,27,41,1
25,2,5,13,4,65,29,0,2
4,3,3,9,0,34,29,8,1
33,3,2,16,4,35,29,28,2
4,4,3,3,4,0,29,24,1
4,2,5,9,4,21,27,52,2
4,3,1,3,0,9,18,28,0
4,3,1,9,4,12,29,20,1
20,0,5,8,4,57,29,28,2
1,4,3,18,4,21,30,30,2
8,2,5,9,4,24,15,30,2
8,3,2,15,4,38,27,41,1
4,2,5,10,4,37,25,29,2
27,3,3,9,4,48,29,46,2
4,2,3,10,4,2,29,30,2
4,2,3,13,4,39,28,28,2
9,3,2,15,0,9,28,57,2
7,2,5,10,4,57,19,29,2
7,3,2,9,4,38,14,2,2
4,3,1,18,4,23,29,40,1
9,3,2,9,4,57,29,28,1
7,3,2,16,4,39,19,29,2
22,2,7,10,4,41,24,50,2
4,4,3,13,4,9,27,52,1
4,2,5,18,4,34,29,30,2
20,3,5,8,4,12,29,28,2
7,3,1,18,4,9,29,57,1
0,2,3,9,4,12,27,20,2
4,4,3,9,4,12,29,23,2
20,0,5,8,4,57,29,28,2
4,3,1,18,4,54,29,19,0
10,4,4,15,0,7,23,29,2
4,2,2,18,4,38,23,2,1
4,3,1,9,4,12,3,23,1
7,4,3,9,4,28,23,55,2
4,2,4,16,0,39,25,20,2
0,1,1,8,4,38,7,2,1
1,3,1,15,0,24,28,28,2
4,3,2,9,4,1,21,57,1
9,3,2,18,4,37,29,22,2
0,1,1,6,4,39,20,7,0
1,3,1,15,4,0,10,50,2
1,3,1,3,4,28,29,57,1
4,3,1,9,4,0,27,28,0
9,2,2,13,4,9,29,28,2
7,3,3,9,4,28,29,30,2
4,3,3,9,4,57,22,57,1
4,3,2,15,4,10,21,23,1
33,4,3,9,4,39,29,18,2
4,3,1,18,4,41,5,53,1
4,4,3,15,4,0,22,21,2
13,4,1,15,4,21,18,30,2
21,2,3,9,0,57,11,48,2
27,3,2,15,4,34,1,24,0
9,3,2,15,4,35,29,21,2
4,3,1,9,4,0,29,57,1
9,3,1,15,4,66,29,47,2
1,4,5,18,4,21,29,30,2
18,3,1,9,0,0,20,21,1
3,3,1,15,4,26,17,29,1
4,4,5,9,4,29,29,22,2
4,3,3,18,4,4,25,51,1
1,3,3,9,4,10,25,30,2
4,3,2,9,4,0,27,21,1
0,3,1,3,4,9,29,29,1
9,3,1,9,4,20,7,8,2
4,3,3,13,4,37,29,36,1
0,2,3,9,4,55,29,44,2
4,4,3,18,4,38,24,1,2
32,4,2,15,0,41,12,50,1
4,3,2,9,0,2,19,57,2
9,3,3,9,4,10,23,30,2
4,3,2,15,4,39,20,57,1
23,3,1,18,8,37,29,23,1
1,4,3,18,0,0,29,1,2
7,3,2,18,4,29,29,48,2
4,3,1,10,4,34,16,28,1
0,3,1,8,4,39,21,40,1
7,3,3,9,4,33,29,39,2
4,0,5,11,4,39,5,29,2
16,3,1,15,4,33,29,39,1
3,4,2,4,0,23,29,30,1
20,0,5,8,4,0,29,28,2
4,3,2,8,4,37,29,12,0
8,4,1,15,4,9,29,28,1
4,1,1,6,3,37,23,53,0
22,4,2,15,4,8,9,8,1
9,2,1,18,4,39,29,28,2
1,1,1,18,4,41,29,24,0
4,3,2,18,4,12,29,24,2
4,4,2,18,0,42,29,48,0
1,4,2,9,4,41,14,50,2
1,3,1,9,4,4,30,36,2
4,3,2,15,4,54,4,11,1
4,3,2,9,4,55,29,30,1
1,3,1,9,4,37,26,22,2
4,4,3,15,4,0,21,30,1
4,2,3,15,4,41,20,18,1
15,3,1,18,4,54,29,28,1
4,3,3,16,4,38,1,2,2
7,1,1,15,4,54,18,52,2
4,2,6,9,4,2,29,30,2
0,3,1,9,4,12,5,20,2
4,3,1,9,4,12,28,43,1
27,3,2,9,0,0,17,12,1
9,4,2,9,4,12,29,30,2
4,3,1,18,0,12,14,20,1
27,3,1,15,4,56,29,3,1
4,2,5,10,4,37,13,39,2
4,3,1,9,4,39,29,30,1
9,2,5,15,4,9,29,28,2
7,3,1,3,0,10,3,20,1
33,3,3,9,4,64,25,0,2
10,3,1,15,0,38,28,2,1
7,4,1,4,4,65,29,50,2
4,2,2,9,4,38,22,41,2
4,4,2,3,4,41,14,50,1
4,3,2,15,0,56,29,30,1
1,4,2,15,0,41,26,24,2
11,1,1,3,4,41,20,7,0
7,3,5,9,4,12,28,30,2
1,3,1,18,4,56,29,30,1
20,3,1,8,4,12,29,28,2
4,3,1,15,4,3,18,41,0
33,3,1,15,0,38,29,2,1
7,3,2,8,4,7,26,50,2
33,4,4,9,4,7,30,48,1
4,4,2,13,0,42,29,28,1
20,4,1,9,4,9,29,28,1
4,3,1,8,4,3,29,41,0
4,3,2,16,4,54,18,35,1
4,3,1,9,0,12,26,20,1
32,4,4,15,0,21,29,30,2
4,3,1,18,4,9,29,28,0
33,3,2,3,4,9,29,24,0
32,3,2,8,4,30,29,40,0
4,4,3,9,4,39,29,47,1
0,3,1,8,4,41,24,29,1
9,3,1,15,4,0,23,39,1
4,2,2,10,4,0,21,0,2
4,3,1,9,4,34,29,51,1
1,3,1,9,4,42,28,20,1
1,3,3,18,4,37,29,57,1
4,4,5,9,4,4,28,50,2
1,3,3,8,0,22,29,30,1
9,3,2,9,4,4,29,21,2
8,3,1,8,4,41,16,41,2
15,3,2,15,4,12,23,30,1
4,1,1,18,2,41,24,43,0
20,3,2,10,4,38,7,2,2
1,3,2,15,4,37,23,30,2
9,3,1,9,4,1,29,30,1
1,3,1,8,4,41,12,39,2
4,3,4,9,0,12,28,23,2
0,3,1,8,4,37,21,43,1
1,3,1,8,4,41,29,3,1
9,2,3,9,0,37,12,7,2
19,3,2,15,4,38,27,41,1
1,2,3,18,4,0,28,30,2
33,3,2,16,4,35,29,28,2
4,3,2,8,4,47,27,11,1
4,3,1,8,0,42,22,41,0
4,4,1,9,4,18,19,5,1
4,3,1,15,4,12,7,20,1
20,0,2,8,4,57,29,28,2
4,3,1,9,0,12,29,20,1
20,4,3,8,4,0,29,28,1
17,3,2,13,4,26,29,55,1
4,4,1,18,4,14,29,28,1
9,4,1,4,4,37,29,57,2
9,3,1,18,4,54,28,48,1
4,3,3,9,4,0,27,30,1
4,3,1,8,4,54,16,50,0
4,1,1,18,4,1,29,50,0
4,3,1,15,4,35,23,50,0
7,3,1,15,4,7,23,21,2
4,4,1,9,4,42,29,57,1
4,3,2,9,4,57,29,28,0
4,3,1,3,4,9,25,28,0
4,4,2,13,4,41,29,19,1
4,4,2,9,4,40,29,30,1
28,3,2,15,4,38,27,41,1
4,3,3,9,4,4,2,36,1
0,2,5,9,4,38,1,41,2
27,3,1,13,0,12,29,20,1
7,3,2,15,0,22,28,47,1
8,3,4,8,4,39,7,12,2
4,3,1,18,4,56,29,57,1
4,4,5,10,0,59,28,21,2
13,4,5,3,4,65,29,21,2
4,1,2,9,4,33,30,39,0
1,4,1,15,4,39,29,26,2
7,4,2,3,4,22,29,47,2
10,3,2,15,4,7,29,0,2
1,3,5,13,4,62,29,57,2
4,3,2,18,4,55,9,22,1
7,3,1,3,4,3,11,6,1
8,3,1,8,4,41,16,41,2
7,3,1,15,4,56,7,53,2
4,3,1,8,4,0,29,30,0
4,3,2,8,4,39,29,20,1
20,4,3,8,4,0,29,28,1
7,3,2,18,4,21,29,39,2
7,2,3,18,4,12,18,22,2
33,2,5,8,4,19,29,28,2
4,2,10,10,4,37,29,30,2
7,3,1,18,0,42,23,24,2
20,4,1,9,4,9,29,28,1
18,3,4,9,4,38,14,2,1
7,3,1,18,4,56,29,39,1
1,4,3,9,4,37,28,28,2
1,3,2,10,4,33,27,39,1
4,3,1,10,4,10,20,29,1
1,3,1,8,4,42,29,30,1
4,2,2,4,4,12,29,20,2
4,4,2,4,4,41,29,50,1
1,3,1,9,4,12,29,22,1
9,4,1,9,4,41,8,50,1
4,2,5,15,4,37,26,29,1
33,2,5,16,4,41,7,20,2
4,4,2,15,4,57,18,35,1
7,3,2,13,4,1,29,30,2
0,3,2,15,4,12,26,20,2
9,1,1,9,3,37,29,46,1
4,3,2,9,4,34,29,44,1
1,3,3,15,8,22,29,0,2
4,3,1,9,4,4,29,23,1
4,3,1,8,4,9,27,28,2
4,3,2,16,4,34,18,35,1
13,3,1,16,4,41,3,1,1
23,1,1,15,4,38,7,2,0
4,1,1,15,4,4,29,30,0
4,3,2,13,4,40,29,12,1
1,3,3,8,4,41,28,30,2
4,4,5,15,4,37,28,50,1
9,3,3,13,4,34,29,57,2
4,2,10,10,4,1,30,29,2
4,4,2,15,4,0,12,8,1
0,3,2,9,4,19,29,40,2
1,2,5,0,0,41,5,55,2
7,4,4,4,4,7,21,48,2
4,4,2,9,4,1,20,16,1
4,4,3,9,4,55,24,12,2
4,2,2,16,4,3,9,2,2
3,3,1,8,0,41,29,34,1
9,3,2,15,0,41,9,21,2
33,3,3,9,4,1,29,28,1
1,3,2,9,4,24,20,53,2
9,3,1,15,4,63,29,57,2
9,4,5,9,4,41,21,29,2
1,3,3,18,0,12,29,31,2
4,4,5,10,0,22,27,4,2
4,3,1,18,4,41,26,20,0
9,2,3,9,4,35,29,30,2
1,1,1,15,0,50,29,30,1
4,3,1,13,4,41,29,7,1
9,2,1,15,4,57,29,55,2
9,3,1,9,4,12,29,1,2
4,3,5,18,0,37,23,42,1
1,2,10,18,0,10,29,29,2
7,4,3,15,4,24,21,29,2
1,3,1,18,4,34,5,30,1
9,4,7,9,4,0,4,51,2
4,4,1,15,0,26,14,20,1
7,3,2,16,4,39,19,29,2
26,3,2,8,0,61,29,30,1
4,4,2,9,4,41,24,50,1
4,3,3,16,4,40,19,29,2
1,2,5,9,4,2,29,30,2
4,4,3,9,4,34,29,30,1
11,3,1,15,4,10,29,55,1
7,4,7,16,4,59,19,29,2
20,4,1,9,4,9,29,28,1
8,2,5,10,4,1,15,30,2
9,4,2,9,0,57,9,57,2
7,3,2,18,4,33,29,39,2
4,3,1,4,4,42,29,55,1
4,2,3,18,4,0,1,40,2
7,3,2,9,4,12,29,24,2
7,3,2,4,4,54,29,34,2
9,2,3,10,4,0,12,31,2
1,2,7,9,0,57,29,29,2
4,3,2,9,4,33,11,39,1
8,3,1,15,4,26,17,29,1
4,4,3,9,4,12,2,20,2
4,3,1,9,4,1,23,47,1
7,4,1,15,4,41,18,36,2
7,4,4,9,4,7,26,21,2
1,2,2,9,4,21,29,30,2
4,3,5,18,4,41,29,30,1
4,4,5,9,4,12,4,29,2
3,3,2,15,4,39,6,39,2
4,1,1,8,0,54,21,22,0
7,4,2,15,4,0,14,30,2
8,3,1,9,4,12,6,23,2
4,4,4,9,4,12,26,53,2
6,3,1,3,4,41,17,47,0
4,3,2,13,4,41,20,18,1
4,3,1,9,4,34,29,39,1
1,4,3,15,4,41,1,50,2
3,3,3,9,4,12,13,20,2
0,2,5,9,4,38,1,41,2
4,3,3,9,4,36,26,50,1
4,4,3,10,0,22,28,28,1
4,3,2,15,4,22,29,57,1
4,3,4,18,4,57,11,13,1
0,3,2,11,4,12,4,10,2
9,3,10,18,4,59,29,37,2
20,0,5,8,4,0,29,28,2
1,3,1,3,0,7,29,21,1
4,3,3,3,4,41,27,7,1
4,4,3,9,4,10,25,29,2
9,3,2,10,4,12,29,20,2
1,3,1,18,4,4,1,21,2
1,4,1,18,4,41,29,30,1
4,4,2,10,4,35,29,18,2
4,3,1,3,4,14,1,40,0
4,3,3,13,4,28,29,35,1
30,3,2,13,4,38,27,41,1
4,2,3,16,4,3,23,2,2
27,4,2,15,4,0,16,30,2
9,3,2,9,4,41,29,31,2
4,3,2,15,0,55,29,21,1
33,3,1,9,4,12,20,30,1
4,4,1,8,4,39,26,42,1
4,3,2,9,4,41,29,29,1
9,3,2,13,4,37,29,57,1
9,3,1,3,4,9,29,28,1
4,4,7,9,0,22,29,21,2
0,3,3,18,4,42,15,21,1
7,3,1,15,4,19,1,18,1
7,4,1,9,4,18,13,18,2
4,3,2,9,4,11,29,2,1
4,3,1,18,4,33,28,28,0
1,3,1,9,4,57,27,47,1
4,3,1,15,4,61,29,7,1
4,3,3,15,4,41,28,23,1
4,3,2,15,4,12,26,42,0
4,4,5,8,4,39,23,19,2
4,3,7,9,4,43,25,18,1
4,2,5,9,4,37,28,48,2
7,3,3,9,4,12,4,29,2
9,3,1,3,4,54,29,51,1
4,3,3,9,4,32,29,3,1
8,2,5,9,4,57,30,20,2
4,1,1,8,4,1,3,22,2
4,2,1,15,4,9,27,28,1
4,3,2,15,4,12,29,30,2
4,1,1,3,4,54,29,20,1
25,1,1,8,3,9,29,28,0
4,4,2,16,4,66,29,45,1
4,3,1,9,4,0,27,23,1
4,3,2,9,4,10,14,30,1
10,3,1,3,0,41,29,3,1
0,3,1,13,0,41,16,3,1
7,3,1,9,4,33,13,39,2
4,3,1,9,4,55,30,48,1
3,1,1,15,4,12,27,20,2
9,3,2,6,4,54,29,28,1
7,1,1,18,0,12,29,22,2
4,3,1,3,0,41,29,50,1
30,3,2,8,0,3,28,41,0
4,3,1,3,0,9,18,28,0
9,3,1,9,4,56,23,30,2
4,4,3,9,4,39,10,57,1
1,4,3,16,4,13,29,21,2
1,2,2,18,4,0,13,18,2
30,4,2,6,4,9,29,28,1
4,2,5,9,4,61,29,41,2
4,1,1,8,4,1,3,22,2
1,3,1,18,0,19,21,9,1
4,3,5,3,4,15,26,52,0
1,3,5,18,4,7,4,21,2
4,4,3,16,4,12,27,23,2
4,1,1,9,0,26,29,24,1
4,3,3,9,4,10,25,41,1
1,3,2,8,4,41,29,3,2
33,3,3,9,4,0,29,28,1
8,3,1,3,4,9,25,28,1
7,4,5,9,0,61,29,29,2
9,3,1,4,4,56,29,30,1
4,2,2,9,4,39,23,29,2
2,3,1,3,4,15,22,47,1
4,3,1,18,4,9,29,28,0
7,3,1,9,0,3,29,29,2
23,1,1,15,4,38,7,2,0
4,3,1,6,4,42,9,57,1
4,3,1,15,4,12,29,20,1
4,2,5,9,4,0,29,30,1
7,3,2,8,4,59,24,57,2
7,3,2,9,4,38,14,2,2
4,3,3,8,4,12,23,19,2
27,3,2,9,0,0,17,12,1
4,3,1,15,0,52,29,53,1
1,3,1,9,4,54,10,40,1
